21716,129564,41,"CS","330","74","MTHSTBUSH"
21741,129583,1,"CS","100","99","\N"
21748,129659,1,"CS","125","82","MATHH"
21753,129659,3,"CS","134","80","MATHH"
21789,129681,1,"CS","125","82","BUSMATH"
21794,129681,3,"CS","134","81","BUSMATH"
21830,129747,1,"CS","135","40","CSBHC"
21836,129747,3,"CS","135","57","CSBH"
21841,129747,11,"CS","116","80","CSBH"
21858,129798,1,"CS","246","85","CSEEHC"
21859,129798,1,"CS","360","93","CSEEHC"
21860,129798,1,"CS","370","90","CSEEHC"
21864,129798,9,"CS","341","92","CSEEHC"
21865,129798,9,"CS","342","87","CSEEHC"
21874,129798,19,"CS","454","99","CSEEHC"
21875,129798,19,"CS","488","80","CSEEHC"
21896,129834,1,"CS","125","77","MATHBAHC"
21910,129834,11,"CS","134","64","MATHBAHC"
21918,129834,17,"CS","330","65","MATHBAHC"
21973,129926,1,"CS","448","35","CSHC"
21974,129926,1,"CS","452","70","CSHC"
21975,129926,1,"CS","480","69","CSHC"
21978,129926,3,"CS","448","66","CSHC"
21979,129926,3,"CS","486","75","CSHC"
21990,129954,1,"CS","100","78","\N"
21994,130016,1,"CS","135","72","MATHHC"
21999,130016,3,"CS","116","92","MATHHC"
22051,130138,1,"CS","100","89","\N"
22062,130158,1,"CS","454","67","CSHC"
22063,130158,1,"CS","486","67","CSHC"
22069,130158,3,"CS","444","84","CSHC"
22070,130158,3,"CS","450","76","CSHC"
22078,130192,1,"CS","135","83","CSBHC"
22082,130192,3,"CS","136","76","CSBHC"
22090,130192,11,"CS","241","72","CSBHC"
22091,130192,11,"CS","245","92","CSBHC"
22092,130192,11,"CS","251","75","CSBHC"
22097,130192,17,"CS","240","56","CSBHC"
22098,130192,17,"CS","246","88","CSBHC"
22123,130217,1,"CS","133","34","CSBH"
22128,130217,3,"CS","125","74","CSBH"
22133,130217,11,"CS","134","57","CSBSEH"
22138,130217,13,"CS","241","46","CSBSEH"
22139,130217,13,"CS","251","64","CSBSEH"
22143,130217,21,"CS","241","61","CSBSEH"
22144,130217,21,"CS","245","81","CSBSEH"
22148,130217,23,"CS","240","50","CSBSEH"
22149,130217,23,"CS","246","52","CSBSEH"
22153,130217,27,"CS","341","55","CSBSEH"
22154,130217,27,"CS","348","59","CSBSEH"
22155,130217,27,"CS","350","54","CSBSEH"
22157,130217,31,"CS","445","71","CSBSEH"
22158,130217,31,"CS","456","60","CSBSEH"
22175,130302,1,"CS","130","78","CSHC"
22181,130302,3,"CS","134","61","CSHC"
22186,130302,11,"CS","241","70","CSHC"
22187,130302,11,"CS","251","55","CSHC"
22193,130302,17,"CS","240","61","CSHC"
22194,130302,17,"CS","246","70","CSHC"
22200,130302,23,"CS","350","65","CSHC"
22201,130302,23,"CS","360","51","CSHC"
22202,130302,23,"CS","370","45","CSHC"
22205,130302,31,"CS","341","69","CSHC"
22206,130302,31,"CS","343","65","CSHC"
22207,130302,31,"CS","370","79","CSHC"
22214,130302,37,"CS","448","64","CSHC"
22215,130302,37,"CS","454","89","CSHC"
22221,130302,43,"CS","456","68","CSBUSHC"
22222,130302,43,"CS","480","80","CSBUSHC"
22224,130304,1,"CS","100","85","\N"
22232,130316,1,"CS","131","93","MAACCHC"
22237,130316,3,"CS","132","94","MAACCHC"
22251,130316,17,"CS","134","95","MACAFINOHC"
22260,130316,23,"CS","330","95","MACAISMOHC"
22263,130316,27,"CS","338","95","MACAISMOHC"
22264,130316,27,"CS","432","95","MACAISMOHC"
22270,130316,31,"CS","430","97","MACAISMOHC"
22278,130333,1,"CS","125","71","BUSMATHC"
22283,130333,3,"CS","100","79","BUSMATHC"
22331,130504,1,"CS","125","39","MATHBAH"
22351,130504,25,"CS","115","89","STATH"
22354,130504,29,"CS","116","78","MATH3G"
22369,130521,1,"CS","125","86","MATHH"
22375,130521,5,"CS","134","84","MATHH"
22424,130539,1,"CS","234","57","ORH"
22452,130548,1,"CS","100","73","\N"
22456,130590,1,"CS","135","42","CSBHC"
22460,130590,3,"CS","135","64","CSBH"
22466,130604,1,"CS","133","46","COMPMATHHC"
22472,130604,7,"CS","122","68","MATH3GC"
22482,130604,21,"CS","126","46","MATH3G"
22494,130615,1,"CS","125","13","BUSMATHC"
22539,130692,1,"CS","100","83","\N"
22568,130749,1,"CS","100","75","\N"
22571,130780,1,"CS","145","85","CSBHC"
22601,130804,1,"CS","100","44","\N"
22603,130809,1,"CS","241","52","CSHC"
22604,130809,1,"CS","251","75","CSHC"
22609,130809,9,"CS","240","61","CSHC"
22610,130809,9,"CS","246","46","CSHC"
22616,130809,15,"CS","246","68","CSHC"
22617,130809,15,"CS","360","73","CSHC"
22618,130809,15,"CS","370","68","CSHC"
22623,130809,21,"CS","341","59","CSHC"
22624,130809,21,"CS","350","64","CSHC"
22625,130809,21,"CS","457","65","CSHC"
22630,130809,29,"CS","343","64","CSHC"
22631,130809,29,"CS","456","75","CSHC"
22636,130809,31,"CS","480","70","CSHC"
22637,130809,31,"CS","492","76","CSHC"
22645,130835,1,"CS","241","44","CSBINFHC"
22646,130835,1,"CS","251","67","CSBINFHC"
22651,130852,1,"CS","134","86","CSBHC"
22657,130852,3,"CS","241","79","CSBSEHC"
22658,130852,7,"CS","246","82","CSBSEHC"
22659,130852,7,"CS","251","80","CSBSEHC"
22664,130852,13,"CS","240","73","CSBSEHC"
22665,130852,13,"CS","245","83","CSBSEHC"
22671,130852,21,"CS","350","86","CSBSEHC"
22675,130852,27,"CS","341","71","CSBSEHC"
22676,130852,27,"CS","348","80","CSBSEHC"
22681,130852,33,"CS","343","57","CSBSEHC"
22682,130852,33,"CS","370","54","CSBSEHC"
22683,130852,33,"CS","445","77","CSBSEHC"
22684,130852,33,"CS","486","62","CSBSEHC"
22687,130852,41,"CS","446","62","CSBSEHC"
22688,130852,41,"CS","454","75","CSBSEHC"
22689,130852,41,"CS","456","84","CSBSEHC"
22692,130852,43,"CS","447","69","CSBSEHC"
22703,130869,1,"CS","130","66","CSHC"
22708,130869,7,"CS","134","64","CSHC"
22728,130869,27,"CS","330","75","MABAFOHC"
22734,130869,33,"CS","338","73","MABAFOHC"
22751,130871,1,"CS","131","44","MATHH"
22756,130871,3,"CS","131","82","MATHH"
22762,130871,7,"CS","132","88","ACTSCH"
22775,130871,17,"CS","134","84","ACTSCFOH"
22803,130881,1,"CS","486","90","CSHC"
22822,130942,1,"CS","338","85","MATHCAHC"
22826,130950,1,"CS","125","79","MATHH"
22833,130950,5,"CS","134","76","MATHH"
22884,131039,1,"CS","115","82","MATHHC"
22894,131039,7,"CS","116","82","ACTSCFOHC"
22923,131056,1,"CS","448","74","SE"
22924,131056,1,"CS","454","77","SE"
22925,131056,7,"CS","370","74","SE"
22926,131056,7,"CS","480","84","SE"
22927,131061,1,"CS","137","84","SE"
22930,131061,3,"CS","138","63","SE"
22933,131061,11,"CS","241","84","SE"
22953,131062,1,"CS","240","70","CSHC"
22954,131062,1,"CS","251","71","CSHC"
22958,131062,7,"CS","246","75","CSHC"
22959,131062,7,"CS","370","46","CSHC"
22965,131062,13,"CS","342","79","CSHC"
22966,131062,13,"CS","360","74","CSHC"
22970,131062,21,"CS","341","62","CSHC"
22971,131062,21,"CS","354","64","CSHC"
22972,131062,21,"CS","370","58","CSHC"
22977,131062,27,"CS","466","59","CSHC"
22978,131062,27,"CS","488","75","CSHC"
22982,131062,31,"CS","454","74","CSHC"
22983,131062,31,"CS","462","52","CSHC"
22984,131062,31,"CS","486","66","CSHC"
22986,131062,33,"CS","444","76","CSHC"
22987,131062,33,"CS","448","66","CSHC"
22988,131062,33,"CS","457","66","CSHC"
22991,131104,1,"CS","100","93","\N"
22992,131104,3,"CS","115","88","\N"
23002,131149,1,"CS","241","76","CSBH"
23003,131149,1,"CS","251","77","CSBH"
23027,131161,1,"CS","100","60","\N"
23048,131183,1,"CS","330","76","MATHCAHC"
23058,131183,11,"CS","338","87","MATHCAHC"
23064,131183,21,"CS","430","89","MATHCAHC"
23065,131183,21,"CS","432","86","MATHCAHC"
23067,131188,1,"CS","133","65","CSHC"
23073,131188,7,"CS","134","39","CSHC"
23079,131188,13,"CS","134","50","CSBBUSHC"
23083,131188,17,"CS","241","71","MATH3G"
23084,131188,17,"CS","251","71","MATH3G"
23089,131188,21,"CS","245","60","CSBBUSHC"
23090,131188,21,"CS","246","61","CSBBUSHC"
23094,131188,23,"CS","240","64","MATHHC"
23095,131188,27,"CS","350","64","MATHHC"
23100,131188,31,"CS","341","43","MATHHC"
23101,131188,33,"CS","341","67","CSBBUSHC"
23102,131188,33,"CS","348","45","CSBBUSHC"
23107,131188,43,"CS","348","46","CSBBUSHC"
23108,131188,43,"CS","454","67","CSBBUSHC"
23109,131188,43,"CS","456","53","CSBBUSHC"
23111,131188,53,"CS","450","51","CSBHC"
23112,131188,53,"CS","458","51","CSBHC"
23116,131188,57,"CS","348","60","CSBHC"
23117,131188,57,"CS","486","50","CSBHC"
23129,131205,1,"CS","135","86","CSBHC"
23134,131205,3,"CS","136","84","CSBHC"
23143,131205,11,"CS","241","81","CSHC"
23144,131205,11,"CS","251","92","CSHC"
23150,131205,17,"CS","240","82","CSHC"
23151,131205,17,"CS","246","74","CSHC"
23159,131205,23,"CS","245","92","CSHC"
23160,131205,23,"CS","350","87","CSHC"
23161,131205,23,"CS","360","94","CSHC"
23166,131205,31,"CS","341","92","CSHC"
23167,131205,31,"CS","348","95","CSHC"
23168,131205,31,"CS","370","86","CSHC"
23185,131252,1,"CS","133","96","CSHC"
23191,131252,7,"CS","134","80","CSHC"
23195,131252,13,"CS","241","85","CSBSEHC"
23196,131252,13,"CS","245","71","CSBSEHC"
23197,131252,13,"CS","251","84","CSBSEHC"
23200,131252,21,"CS","240","84","CSBSEH"
23201,131252,21,"CS","246","73","CSBSEH"
23205,131252,23,"CS","341","67","CSBSEH"
23206,131252,23,"CS","350","94","CSBSEH"
23207,131252,23,"CS","445","79","CSBSEH"
23211,131252,27,"CS","349","77","CSBSEH"
23212,131252,27,"CS","446","79","CSBSEH"
23213,131252,27,"CS","448","82","CSBSEH"
23214,131252,27,"CS","486","66","CSBSEH"
23217,131252,31,"CS","343","77","CSBSEH"
23218,131252,31,"CS","370","59","CSBSEH"
23219,131252,31,"CS","452","71","CSBSEH"
23220,131252,31,"CS","454","69","CSBSEH"
23222,131252,33,"CS","444","63","CSBSEH"
23223,131252,33,"CS","447","70","CSBSEH"
23224,131252,33,"CS","488","65","CSBSEH"
23237,131341,1,"CS","131","84","MATHH"
23240,131341,3,"CS","132","70","ACTSCH"
23251,131341,11,"CS","134","85","ACTSCH"
23272,131389,1,"CS","125","92","MATHCAHC"
23276,131389,3,"CS","134","83","MATHCAHC"
23296,131389,21,"CS","330","83","MACAFINOHC"
23316,131391,1,"CS","341","90","MATHEX"
23317,131391,1,"CS","350","60","MATHEX"
23351,131665,1,"CS","330","90","MATHCAHC"
23356,131665,7,"CS","338","94","MATHCAHC"
23362,131665,11,"CS","432","93","MATHCAHC"
23367,131665,21,"CS","430","92","MATHCAHC"
23370,131670,1,"CS","131","35","MATHBAH"
23375,131670,3,"CS","131","70","MATHBAH"
23381,131670,11,"CS","132","68","MABARH"
23385,131670,13,"CS","134","54","MABARH"
23389,131670,17,"CS","330","75","MABARH"
23395,131670,21,"CS","432","64","MABASMH"
23401,131670,23,"CS","338","66","MABASMH"
23402,131670,23,"CS","430","76","MABASMH"
23415,131677,1,"CS","338","83","MATHCAHC"
23416,131677,1,"CS","432","79","MATHCAHC"
23418,131750,1,"CS","131","96","MATHHC"
23424,131750,3,"CS","132","97","MATHHC"
23431,131750,11,"CS","134","76","MATHHC"
23468,131754,1,"CS","452","82","CSHC"
23469,131754,1,"CS","454","82","CSHC"
23470,131754,1,"CS","494","90","CSHC"
23473,131754,3,"CS","442","76","CSHC"
23474,131754,3,"CS","492","87","CSHC"
23475,131754,3,"CS","498","80","CSHC"
23481,131800,1,"CS","100","81","\N"
23486,131820,1,"CS","100","68","\N"
23488,131820,11,"CS","200","70","\N"
23494,131838,1,"CS","120","64","MATHND"
23498,131838,3,"CS","130","50","MATHH"
23548,132081,1,"CS","123","78","\N"
23561,132123,1,"CS","454","61","\N"
23562,132123,1,"CS","486","85","\N"
23564,132136,1,"CS","125","89","MATHBAHC"
23573,132136,7,"CS","134","86","MATHBAHC"
23618,132137,1,"CS","115","76","BUSMATH"
23699,132433,1,"CS","100","74","\N"
23722,132555,1,"CS","370","50","CSHC"
23723,132555,1,"CS","456","81","CSHC"
23724,132555,1,"CS","498","81","CSHC"
23729,132577,1,"CS","135","83","CSBHC"
23737,132577,7,"CS","136","76","CSHC"
23744,132577,13,"CS","241","93","CSHC"
23745,132577,13,"CS","245","77","CSHC"
23746,132577,13,"CS","251","78","CSHC"
23751,132577,21,"CS","240","83","CSHC"
23752,132577,21,"CS","246","84","CSHC"
23759,132577,27,"CS","350","87","CSHC"
23760,132577,27,"CS","370","83","CSHC"
23800,132641,1,"CS","100","86","\N"
23810,132661,1,"CS","100","67","\N"
23834,132766,1,"CS","330","84","MATHCAHC"
23838,132766,7,"CS","338","90","MATHCAHC"
23844,132766,11,"CS","432","90","MATHCAHC"
23850,132766,21,"CS","430","87","MATHCAHC"
23853,132800,1,"CS","115","85","BUSMATHC"
23858,132800,3,"CS","116","80","BUSMATHC"
23877,132812,1,"CS","100","75","\N"
23892,132870,1,"CS","100","67","\N"
23893,132882,1,"CS","343","83","SE"
23894,132882,1,"CS","370","73","SE"
23895,132882,9,"CS","360","74","SE"
23896,132882,9,"CS","448","73","SE"
23897,132882,15,"CS","457","79","SE"
23898,132882,21,"CS","490","80","SE"
23904,132898,1,"CS","135","72","MATHHC"
23911,132898,9,"CS","136","22","MATHHC"
23924,132943,1,"CS","135","66","CSBHC"
23929,132943,3,"CS","136","60","CSBHC"
24012,133064,1,"CS","135","66","CSBHC"
24017,133064,3,"CS","136","60","CSBHC"
24025,133064,11,"CS","241","78","CSBHC"
24026,133064,11,"CS","251","75","CSBHC"
24061,133138,1,"CS","131","37","MATHH"
24080,133141,1,"CS","125","85","\N"
24083,133141,5,"CS","134","69","\N"
24140,133183,1,"CS","133","26","MATHBAHC"
24164,133183,43,"CS","125","38","\N"
24166,133183,47,"CS","123","16","\N"
24167,133183,51,"CS","123","41","\N"
24170,133199,1,"CS","100","70","\N"
24179,133359,1,"CS","115","74","MATHHC"
24195,133409,1,"CS","125","87","\N"
24197,133409,13,"CS","126","87","\N"
24200,133409,27,"CS","234","70","\N"
24201,133409,27,"CS","330","82","\N"
24208,133410,1,"CS","251","68","CSHC"
24213,133410,7,"CS","240","60","CSHC"
24214,133410,7,"CS","246","66","CSHC"
24215,133410,7,"CS","370","63","CSHC"
24218,133410,13,"CS","365","71","CSHC"
24221,133410,21,"CS","341","42","CSHC"
24222,133410,21,"CS","342","39","CSHC"
24227,133410,27,"CS","341","58","CSHC"
24246,133431,1,"CS","341","70","CSHC"
24247,133431,1,"CS","354","72","CSHC"
24248,133431,1,"CS","445","79","CSHC"
24250,133431,7,"CS","446","90","CSHC"
24251,133431,7,"CS","448","76","CSHC"
24252,133431,7,"CS","486","78","CSHC"
24256,133431,13,"CS","447","74","CSSEHC"
24257,133431,13,"CS","454","73","CSSEHC"
24258,133431,13,"CS","456","78","CSSEHC"
24261,133435,1,"CS","234","66","ORHC"
24262,133435,1,"CS","430","83","ORHC"
24265,133435,7,"CS","338","62","ORHC"
24266,133435,7,"CS","432","82","ORHC"
24272,133435,13,"CS","337","73","ORHC"
24275,133448,1,"CS","131","67","MATHH"
24279,133448,5,"CS","132","50","MATHH"
24286,133448,9,"CS","134","45","MATHHC"
24292,133448,15,"CS","134","56","COHC"
24312,133448,39,"CS","330","73","COHC"
24318,133448,45,"CS","338","55","COHC"
24326,133488,1,"CS","125","50","CSBH"
24330,133488,3,"CS","133","57","CSBH"
24335,133488,7,"CS","134","56","CSBH"
24369,133504,1,"CS","100","80","\N"
24379,133520,1,"CS","133","80","CSHC"
24383,133520,7,"CS","134","66","CSHC"
24389,133520,13,"CS","241","67","CSHC"
24390,133520,13,"CS","251","69","CSHC"
24395,133520,21,"CS","240","63","CSHC"
24396,133520,21,"CS","246","70","CSHC"
24402,133520,27,"CS","350","68","CSHC"
24408,133520,33,"CS","341","50","CSHC"
24409,133520,33,"CS","360","59","CSHC"
24410,133520,33,"CS","370","64","CSHC"
24411,133520,33,"CS","445","64","CSHC"
24416,133520,41,"CS","348","45","CSSEHC"
24417,133520,41,"CS","446","72","CSSEHC"
24420,133520,43,"CS","343","82","CSSEHC"
24421,133520,43,"CS","348","76","CSSEHC"
24422,133520,43,"CS","447","68","CSSEHC"
24424,133520,51,"CS","456","70","CSSEHC"
24425,133520,51,"CS","486","53","CSSEHC"
24445,133545,1,"CS","430","60","ORHC"
24448,133545,7,"CS","432","72","ORHC"
24453,133563,1,"CS","100","88","\N"
24460,133575,1,"CS","115","73","\N"
24475,133709,1,"CS","131","80","MATHH"
24479,133709,9,"CS","132","86","MATHH"
24483,133709,11,"CS","134","82","MATHH"
24517,133712,1,"CS","130","92","CSHC"
24557,133787,1,"CS","115","61","MATHHC"
24561,133787,9,"CS","116","54","MATHHC"
24585,133837,1,"CS","251","70","AMATHHC"
24590,133837,7,"CS","240","40","AMATHHC"
24594,133837,27,"CS","330","71","MATH3G"
24607,133838,1,"CS","330","82","\N"
24612,133890,1,"CS","241","67","CSHC"
24613,133890,1,"CS","251","67","CSHC"
24618,133890,7,"CS","240","67","CSHC"
24619,133890,7,"CS","246","74","CSHC"
24624,133890,13,"CS","342","69","CSHC"
24625,133890,13,"CS","360","72","CSHC"
24626,133890,13,"CS","370","39","CSHC"
24630,133890,21,"CS","341","61","CSHC"
24631,133890,21,"CS","354","67","CSHC"
24638,133890,27,"CS","448","71","CSHC"
24639,133890,27,"CS","454","77","CSHC"
24643,133890,33,"CS","370","62","CSINFHC"
24644,133890,33,"CS","445","62","CSINFHC"
24645,133890,33,"CS","480","66","CSINFHC"
24654,133949,1,"CS","100","70","\N"
24667,133951,1,"CS","137","91","SE"
24670,133951,3,"CS","138","80","SE"
24673,133951,11,"CS","241","82","SE"
24686,133990,1,"CS","131","85","BUSMATHC"
24692,133990,3,"CS","132","80","BUSMATHC"
24708,133990,17,"CS","134","79","BUSMATHC"
24731,133990,37,"CS","330","90","BUSMATHC"
24743,133990,47,"CS","338","92","BUSMATHC"
24744,133990,47,"CS","432","94","BUSMATHC"
24747,134002,1,"CS","354","77","CSHC"
24748,134002,1,"CS","445","75","CSHC"
24754,134002,9,"CS","446","79","CSHC"
24755,134002,9,"CS","454","74","CSHC"
24756,134002,9,"CS","486","72","CSHC"
24759,134002,11,"CS","448","81","CSHC"
24760,134002,11,"CS","498","75","CSHC"
24765,134006,1,"CS","133","74","CFMHC"
24768,134006,3,"CS","134","77","CFMHC"
24781,134006,17,"CS","330","79","MATHFARMHC"
24803,134012,1,"CS","454","75","CSHC"
24804,134012,1,"CS","486","88","CSHC"
24805,134012,1,"CS","494","67","CSHC"
24817,134051,1,"CS","115","70","MATHH"
24823,134051,3,"CS","116","79","MATHH"
24862,134110,1,"CS","133","93","CSBHC"
24866,134110,3,"CS","134","91","CSBHC"
24875,134110,11,"CS","241","91","CSBSEHC"
24876,134110,11,"CS","251","86","CSBSEHC"
24884,134110,17,"CS","240","95","CSBSEHC"
24885,134110,17,"CS","245","88","CSBSEHC"
24886,134110,17,"CS","246","82","CSBSEHC"
24887,134110,17,"CS","370","91","CSBSEHC"
24893,134110,23,"CS","341","90","CSBSEHC"
24894,134110,23,"CS","349","77","CSBSEHC"
24895,134110,23,"CS","350","90","CSBSEHC"
24896,134110,23,"CS","365","85","CSBSEHC"
24899,134110,31,"CS","343","90","CSBSEHC"
24900,134110,31,"CS","348","82","CSBSEHC"
24901,134110,31,"CS","445","78","CSBSEHC"
24902,134110,31,"CS","456","70","CSBSEHC"
24903,134110,31,"CS","458","78","CSBSEHC"
24913,134114,1,"CS","133","81","CSHC"
24918,134114,7,"CS","134","56","CSHC"
24964,134179,1,"CS","135","94","BUSMATHC"
24970,134179,3,"CS","136","74","BUSMATHC"
24991,134179,21,"CS","330","89","BUSMATHC"
25038,134196,1,"CS","125","87","MACACRHC"
25046,134196,7,"CS","134","89","MACACRHC"
25051,134196,11,"CS","330","84","MACAFNCRHC"
25098,134278,1,"CS","115","96","BUSMATHC"
25103,134278,3,"CS","116","89","BUSMATHC"
25141,134282,1,"CS","135","47","MATHHC"
25144,134282,3,"CS","115","74","MATHHC"
25151,134282,11,"CS","116","38","MATHHC"
25166,134300,1,"CS","100","77","\N"
25174,134384,1,"CS","133","61","CSHC"
25180,134384,7,"CS","134","46","CSHC"
25206,134398,1,"CS","115","88","\N"
25213,134413,1,"CS","133","80","\N"
25217,134413,3,"CS","134","78","CSBH"
25220,134413,11,"CS","241","53","CSBH"
25221,134413,11,"CS","251","61","CSBH"
25225,134413,13,"CS","240","58","CSBH"
25226,134413,13,"CS","246","58","CSBH"
25229,134413,17,"CS","245","69","CSBH"
25231,134413,21,"CS","348","38","CSBH"
25234,134413,31,"CS","350","44","MATH3G"
25238,134413,41,"CS","348","64","MATHND"
25260,134477,1,"CS","135","69","MATHH"
25265,134477,3,"CS","136","50","MATHH"
25284,134500,1,"CS","100","65","\N"
25285,134501,1,"CS","133","91","SE"
25289,134501,3,"CS","134","90","SE"
25291,134501,11,"CS","241","81","SE"
25294,134501,17,"CS","240","91","SE"
25295,134501,17,"CS","246","94","SE"
25311,134524,1,"CS","100","73","\N"
25313,134525,1,"CS","100","40","\N"
25322,134613,1,"CS","354","84","CSH"
25324,134613,5,"CS","251","71","CSH"
25325,134613,5,"CS","341","74","CSH"
25326,134613,5,"CS","370","87","CSH"
25327,134613,5,"CS","454","65","CSH"
25331,134613,7,"CS","442","80","CSH"
25332,134613,7,"CS","486","79","CSH"
25333,134613,7,"CS","498","79","CSH"
25347,134632,1,"CS","115","93","MACACRHC"
25354,134632,7,"CS","116","88","MATHTCHHC"
25360,134632,11,"CS","234","83","MATHTCHHC"
25387,134685,1,"CS","134","77","CFMHC"
25390,134685,3,"CS","241","86","CFMHC"
25393,134685,11,"CS","246","75","CFMHC"
25394,134685,11,"CS","251","85","CFMHC"
25396,134685,17,"CS","245","62","CFMHC"
25399,134685,23,"CS","240","79","CFMHC"
25400,134685,31,"CS","341","63","CFMHC"
25401,134685,31,"CS","370","84","CFMHC"
25418,134695,1,"CS","134","70","MATHCAHC"
25424,134695,5,"CS","330","80","MATHCAHC"
25430,134695,11,"CS","338","85","MATHCAHC"
25431,134695,11,"CS","432","82","MATHCAHC"
25444,134695,25,"CS","430","89","MATHCAHC"
25456,134730,1,"CS","133","92","CSBH"
25461,134730,3,"CS","134","58","CSBH"
25466,134730,11,"CS","241","64","CSBH"
25467,134730,11,"CS","251","74","CSBH"
25496,134778,1,"CS","100","81","\N"
25500,134785,1,"CS","133","75","MAACCHC"
25504,134785,3,"CS","134","78","MAACCHC"
25524,134785,21,"CS","330","84","MATHCAHC"
25547,134818,1,"CS","115","89","MATHCAHC"
25551,134818,3,"CS","116","86","MATHCAHC"
25596,134870,1,"CS","125","59","MATHH"
25602,134870,5,"CS","134","46","MATHH"
25607,134870,7,"CS","134","52","MATHH"
25619,134870,21,"CS","330","56","STATH"
25672,134967,1,"CS","348","80","MATHEX"
25673,134967,1,"CS","445","80","MATHEX"
25676,134967,3,"CS","350","75","MATHEX"
25680,134967,7,"CS","456","90","MATHEX"
25684,134978,1,"CS","125","92","COMPMATHH"
25689,134978,5,"CS","134","94","COMPMATHH"
25694,134978,9,"CS","241","70","COMPMATHHC"
25699,134978,15,"CS","240","86","CSHC"
25700,134978,15,"CS","245","94","CSHC"
25701,134978,15,"CS","246","79","CSHC"
25702,134978,15,"CS","251","88","CSHC"
25704,134978,21,"CS","350","79","CSHC"
25705,134978,21,"CS","371","67","CSHC"
25712,134978,29,"CS","341","92","CSHC"
25713,134978,29,"CS","360","82","CSHC"
25714,134978,29,"CS","454","84","CSHC"
25718,134978,35,"CS","446","99","CSHC"
25719,134978,35,"CS","466","84","CSHC"
25720,134978,35,"CS","489","79","CSHC"
25748,135127,1,"CS","100","80","\N"
25749,135184,1,"CS","115","93","MATHH"
25773,135194,1,"CS","131","87","MAACCHC"
25777,135194,3,"CS","132","78","MAACCHC"
25791,135194,17,"CS","134","79","MATHCAHC"
25796,135194,21,"CS","330","85","MACAOROHC"
25803,135194,27,"CS","338","81","MACAISMOHC"
25813,135194,41,"CS","430","82","MACAISMOHC"
25814,135194,41,"CS","432","84","MACAISMOHC"
25829,135289,1,"CS","131","65","MATHH"
25834,135289,5,"CS","132","69","MATHH"
25844,135289,11,"CS","134","61","ACTSCH"
25904,135430,1,"CS","100","81","\N"
25917,135431,1,"CS","316","82","\N"
25964,135481,1,"CS","341","86","CSSEHC"
25965,135481,1,"CS","354","91","CSSEHC"
25966,135481,1,"CS","445","90","CSSEHC"
25969,135481,3,"CS","448","92","CSSEHC"
25970,135481,7,"CS","446","94","CSSEHC"
25971,135481,7,"CS","454","94","CSSEHC"
25972,135481,7,"CS","486","84","CSSEHC"
25975,135481,13,"CS","447","96","CSSEHC"
25976,135481,13,"CS","498","90","CSSEHC"
25980,135503,1,"CS","430","90","MABASMH"
25994,135519,1,"CS","130","59","MATHHC"
25999,135519,3,"CS","134","59","MATHHC"
26038,135519,43,"CS","200","81","ACTSCHC"
26042,135538,1,"CS","133","46","CSBHC"
26048,135538,7,"CS","132","72","CSBHC"
26066,135613,1,"CS","123","68","\N"
26068,135613,9,"CS","126","73","\N"
26070,135613,15,"CS","234","55","\N"
26071,135613,21,"CS","230","57","\N"
26073,135613,29,"CS","370","72","\N"
26075,135613,39,"CS","330","59","\N"
26076,135613,39,"CS","475","55","\N"
26078,135629,1,"CS","125","88","MATHHC"
26086,135629,7,"CS","134","89","MATHHC"
26131,135634,1,"CS","240","73","CSHC"
26132,135634,1,"CS","251","68","CSHC"
26137,135634,9,"CS","246","86","CSH"
26138,135634,9,"CS","360","86","CSH"
26139,135634,9,"CS","370","83","CSH"
26142,135634,11,"CS","341","96","CSH"
26143,135634,11,"CS","342","87","CSH"
26147,135634,15,"CS","354","85","CSH"
26148,135634,15,"CS","486","91","CSH"
26151,135634,19,"CS","454","72","CSH"
26152,135634,19,"CS","456","83","CSH"
26153,135634,19,"CS","488","89","CSH"
26157,135634,21,"CS","788","80","CSH"
26158,135634,21,"CS","798","87","CSH"
26172,135650,1,"CS","100","57","\N"
26174,135654,1,"CS","241","62","CSHC"
26175,135654,1,"CS","251","67","CSHC"
26179,135654,7,"CS","240","67","CSHC"
26180,135654,7,"CS","246","73","CSHC"
26184,135654,13,"CS","342","69","CSSEHC"
26185,135654,13,"CS","360","72","CSSEHC"
26186,135654,13,"CS","370","73","CSSEHC"
26191,135654,21,"CS","341","73","CSSEHC"
26192,135654,21,"CS","354","73","CSSEHC"
26193,135654,21,"CS","445","74","CSSEHC"
26197,135654,27,"CS","446","80","CSSEHC"
26198,135654,27,"CS","448","75","CSSEHC"
26199,135654,27,"CS","454","82","CSSEHC"
26202,135654,33,"CS","349","54","CSSEHC"
26203,135654,33,"CS","486","66","CSSEHC"
26225,135672,1,"CS","125","65","MATHH"
26231,135672,9,"CS","134","74","MATHH"
26245,135672,19,"CS","241","72","ACTSCH"
26246,135672,19,"CS","245","68","ACTSCH"
26247,135672,19,"CS","251","74","ACTSCH"
26283,135747,1,"CS","133","37","CFMHC"
26287,135747,3,"CS","125","88","CSH"
26292,135747,7,"CS","134","69","CSH"
26295,135747,11,"CS","251","36","CSH"
26302,135747,21,"CS","241","29","CSH"
26303,135747,21,"CS","251","67","CSH"
26313,135776,1,"CS","135","69","CSBHC"
26345,135783,1,"CS","135","45","CSBHC"
